Zeit [h]	Variante 8.1 Raumlufttemperatur [C]	Variante 8.1 Wärmeleitung [W/m2]	Variante 8.1 Oberflächentemperatur [C]	Variante 8.2 Raumlufttemperatur [C]	Variante 8.2 Wärmeleitung [W/m2]	Variante 8.2 Oberflächentemperatur [C]	Variante 8.3 Raumlufttemperatur [C]	Variante 8.3 Wärmeleitung [W/m2]	Variante 8.3 Oberflächentemperatur [C]
7392	40.8218	6.45161	38.2412	38.2412	-2.56E-12	38.2412	34.884	0.0090655	34.8803
7393	40.8218	6.45161	38.2412	38.2412	-2.70E-12	38.2412	34.8299	0.00858384	34.8264
7394	40.8218	6.45161	38.2412	38.2412	-2.84E-12	38.2412	34.7781	0.00829677	34.7748
7395	40.8218	6.45161	38.2412	38.2412	-3.13E-12	38.2412	34.7277	0.00811795	34.7245
7396	40.8218	6.45161	38.2412	38.2412	-2.98E-12	38.2412	34.6783	0.00800193	34.6751
7397	40.8218	6.45161	38.2412	38.2412	-3.13E-12	38.2412	34.6294	0.00792308	34.6262
7398	40.8218	6.45161	38.2412	38.2412	-2.84E-12	38.2412	34.5813	0.00863604	34.5778
7399	40.8218	6.45161	38.2412	38.2412	-2.98E-12	38.2412	36.3105	4.02964	34.6987
7400	40.8218	6.45161	38.2412	38.2412	-2.84E-12	38.2412	38.6873	9.34526	34.9492
7401	40.8218	6.45161	38.2412	38.2412	-2.84E-12	38.2412	40.5699	13.3585	35.2265
7402	40.8218	6.45161	38.2412	38.2412	-2.70E-12	38.2412	40.723	13.3656	35.3767
7403	40.8218	6.45161	38.2412	38.2412	-2.84E-12	38.2412	40.8182	13.3136	35.4928
7404	40.8218	6.45161	38.2412	38.2412	-2.84E-12	38.2412	39.8028	10.8006	35.4826
7405	40.8218	6.45161	38.2412	38.2412	-2.56E-12	38.2412	39.8487	10.816	35.5223
7406	40.8218	6.45161	38.2412	38.2412	-2.70E-12	38.2412	41.0238	13.3703	35.6757
7407	40.8218	6.45161	38.2412	38.2412	-2.42E-12	38.2412	41.1194	13.3725	35.7704
7408	40.8218	6.45161	38.2412	38.2412	-2.84E-12	38.2412	41.1936	13.3479	35.8544
7409	40.8218	6.45161	38.2412	38.2412	-3.27E-12	38.2412	39.4986	9.33633	35.764
7410	40.8218	6.45161	38.2412	38.2412	-3.13E-12	38.2412	37.1603	4.04548	35.5421
7411	40.8218	6.45161	38.2412	38.2412	-2.70E-12	38.2412	35.3015	0.0255201	35.2913
7412	40.8218	6.45161	38.2412	38.2412	-2.70E-12	38.2412	35.1735	0.0178166	35.1664
7413	40.8218	6.45161	38.2412	38.2412	-2.42E-12	38.2412	35.0803	0.0134016	35.0749
7414	40.8218	6.45161	38.2412	38.2412	-2.70E-12	38.2412	35.0057	0.0111561	35.0012
7415	40.8218	6.45161	38.2412	38.2412	-2.70E-12	38.2412	34.9418	0.0098461	34.9379
7416	40.8218	6.45161	38.2412	38.2412	-2.70E-12	38.2412	34.8841	0.00906818	34.8805
7417	40.8218	6.45161	38.2412	38.2412	-2.42E-12	38.2412	34.8301	0.00859644	34.8266
7418	40.8218	6.45161	38.2412	38.2412	-2.70E-12	38.2412	34.7782	0.00830283	34.7749
7419	40.8218	6.45161	38.2412	38.2412	-2.70E-12	38.2412	34.7278	0.00811865	34.7246
7420	40.8218	6.45161	38.2412	38.2412	-2.70E-12	38.2412	34.6784	0.0080025	34.6752
7421	40.8218	6.45161	38.2412	38.2412	-2.70E-12	38.2412	34.6295	0.00792545	34.6263
7422	40.8218	6.45161	38.2412	38.2412	-2.42E-12	38.2412	34.5838	0.0146982	34.5779
7423	40.8218	6.45161	38.2412	38.2412	-2.27E-12	38.2412	36.3097	4.02669	34.699
7424	40.8218	6.45161	38.2412	38.2412	-2.56E-12	38.2412	38.6835	9.33576	34.9492
7425	40.8218	6.45161	38.2412	38.2412	-2.70E-12	38.2412	40.5693	13.3574	35.2264
7426	40.8218	6.45161	38.2412	38.2412	-2.13E-12	38.2412	40.7226	13.365	35.3767
7427	40.8218	6.45161	38.2412	38.2412	-2.56E-12	38.2412	40.8399	13.3675	35.4929
7428	40.8218	6.45161	38.2412	38.2412	-2.84E-12	38.2412	39.8035	10.8014	35.4829
7429	40.8218	6.45161	38.2412	38.2412	-2.56E-12	38.2412	39.8568	10.836	35.5224
7430	40.8218	6.45161	38.2412	38.2412	-2.70E-12	38.2412	41.0255	13.374	35.6759
7431	40.8218	6.45161	38.2412	38.2412	-2.56E-12	38.2412	41.1195	13.3724	35.7705
7432	40.8218	6.45161	38.2412	38.2412	-2.70E-12	38.2412	41.1941	13.3489	35.8546
7433	40.8218	6.45161	38.2412	38.2412	-2.27E-12	38.2412	39.5063	9.35484	35.7644
7434	40.8218	6.45161	38.2412	38.2412	-2.42E-12	38.2412	37.1571	4.03727	35.5421
7435	40.8218	6.45161	38.2412	38.2412	-2.42E-12	38.2412	35.3032	0.0283869	35.2919
7436	40.8218	6.45161	38.2412	38.2412	-2.70E-12	38.2412	35.1736	0.0174594	35.1666
7437	40.8218	6.45161	38.2412	38.2412	-2.13E-12	38.2412	35.0806	0.0133953	35.0752
7438	40.8218	6.45161	38.2412	38.2412	-2.27E-12	38.2412	35.006	0.0111567	35.0015
7439	40.8218	6.45161	38.2412	38.2412	-2.27E-12	38.2412	34.9419	0.00982588	34.938
7440	40.8218	6.45161	38.2412	38.2412	-2.84E-12	38.2412	34.884	0.00903233	34.8804
7441	40.8218	6.45161	38.2412	38.2412	-2.70E-12	38.2412	34.83	0.00856232	34.8266
7442	40.8218	6.45161	38.2412	38.2412	-2.70E-12	38.2412	34.7783	0.00828345	34.775
7443	40.8218	6.45161	38.2412	38.2412	-2.27E-12	38.2412	34.728	0.00811054	34.7247
7444	40.8218	6.45161	38.2412	38.2412	-2.42E-12	38.2412	34.6786	0.007998	34.6754
7445	40.8218	6.45161	38.2412	38.2412	-2.42E-12	38.2412	34.6297	0.00792112	34.6265
7446	40.8218	6.45161	38.2412	38.2412	-2.56E-12	38.2412	34.5962	0.0449484	34.5782
7447	40.8218	6.45161	38.2412	38.2412	-2.56E-12	38.2412	36.3245	4.06257	34.6995
7448	40.8218	6.45161	38.2412	38.2412	-2.70E-12	38.2412	38.6926	9.35607	34.9501
7449	40.8218	6.45161	38.2412	38.2412	-2.42E-12	38.2412	40.5693	13.3562	35.2269
7450	40.8218	6.45161	38.2412	38.2412	-2.42E-12	38.2412	40.7236	13.3656	35.3774
7451	40.8218	6.45161	38.2412	38.2412	-2.56E-12	38.2412	40.8302	13.3419	35.4935
7452	40.8218	6.45161	38.2412	38.2412	-2.56E-12	38.2412	39.8045	10.8026	35.4834
7453	40.8218	6.45161	38.2412	38.2412	-2.13E-12	38.2412	39.8536	10.8264	35.523
7454	40.8218	6.45161	38.2412	38.2412	-2.27E-12	38.2412	41.0245	13.3705	35.6763
7455	40.8218	6.45161	38.2412	38.2412	-2.42E-12	38.2412	41.1201	13.3725	35.7711
7456	40.8218	6.45161	38.2412	38.2412	-1.99E-12	38.2412	41.2028	13.3695	35.855
7457	40.8218	6.45161	38.2412	38.2412	-2.27E-12	38.2412	39.4903	9.3139	35.7648
7458	40.8218	6.45161	38.2412	38.2412	-2.56E-12	38.2412	37.1468	4.01091	35.5424
7459	40.8218	6.45161	38.2412	38.2412	-2.42E-12	38.2412	35.3018	0.0257182	35.2915
7460	40.8218	6.45161	38.2412	38.2412	-2.42E-12	38.2412	35.1735	0.0173433	35.1665
7461	40.8218	6.45161	38.2412	38.2412	-2.42E-12	38.2412	35.0806	0.0133897	35.0752
7462	40.8218	6.45161	38.2412	38.2412	-2.56E-12	38.2412	35.006	0.0111458	35.0016
7463	40.8218	6.45161	38.2412	38.2412	-2.42E-12	38.2412	34.942	0.0098306	34.9381
7464	40.8218	6.45161	38.2412	38.2412	-2.13E-12	38.2412	34.8842	0.00904104	34.8806
7465	40.8218	6.45161	38.2412	38.2412	-2.27E-12	38.2412	34.8301	0.00856555	34.8267
7466	40.8218	6.45161	38.2412	38.2412	-2.13E-12	38.2412	34.7784	0.00827935	34.775
7467	40.8218	6.45161	38.2412	38.2412	-2.70E-12	38.2412	34.7281	0.00810597	34.7248
7468	40.8218	6.45161	38.2412	38.2412	-2.13E-12	38.2412	34.6787	0.00799551	34.6755
7469	40.8218	6.45161	38.2412	38.2412	-2.42E-12	38.2412	34.6298	0.00791989	34.6266
7470	40.8218	6.45161	38.2412	38.2412	-2.27E-12	38.2412	34.602	0.0592074	34.5783
