Zeit [h]	Variante 8.1 Raumlufttemperatur [C]	Variante 8.1 Wärmeleitung [W/m2]	Variante 8.1 Oberflächentemperatur [C]	Variante 8.2 Raumlufttemperatur [C]	Variante 8.2 Wärmeleitung [W/m2]	Variante 8.2 Oberflächentemperatur [C]	Variante 8.3 Raumlufttemperatur [C]	Variante 8.3 Wärmeleitung [W/m2]	Variante 8.3 Oberflächentemperatur [C]	Variante 8.4.Raumlufttemperatur [C]	Variante 8.4 Wärmeleitung [W/m2]	Variante 8.4 Oberflächentemperatur [C]
18	30.90	-0.03	30.91	30.90	-0.03	30.91	29.04	-0.02	29.05	29.04	-0.02	29.05
19	30.97	-0.01	30.97	30.97	-0.01	30.97	29.10	-0.01	29.10	29.10	-0.01	29.10
20	30.99	0.00	30.99	30.99	0.00	30.99	29.12	0.00	29.12	29.12	0.00	29.12
21	30.99	0.00	30.99	30.99	0.00	30.99	29.12	0.00	29.12	29.12	0.00	29.12
22	30.97	0.00	30.97	30.97	0.00	30.97	29.11	0.00	29.11	29.10	0.00	29.10
23	30.95	0.00	30.95	30.95	0.00	30.95	29.09	0.00	29.09	29.09	0.00	29.08
24	30.92	0.01	30.92	30.92	0.01	30.92	29.06	0.00	29.06	29.06	0.00	29.06
25	20.00	-25.09	30.03	20.00	-25.09	30.03	20.00	-20.82	28.33	20.00	-20.81	28.32
26	20.00	-23.84	29.53	20.00	-23.84	29.54	20.00	-19.78	27.91	20.00	-19.78	27.91
27	20.00	-22.95	29.18	20.00	-22.95	29.18	20.00	-19.04	27.61	20.00	-19.04	27.61
28	20.00	-22.22	28.89	20.00	-22.22	28.89	20.00	-18.44	27.38	20.00	-18.44	27.37
29	20.00	-21.60	28.64	20.00	-21.60	28.64	20.00	-17.92	27.17	20.00	-17.92	27.17
30	20.00	-21.04	28.41	20.00	-21.04	28.41	20.00	-17.46	26.98	20.00	-17.45	26.98
31	20.00	-20.52	28.21	20.00	-20.52	28.21	20.00	-17.03	26.81	20.00	-17.02	26.81
32	20.00	-20.02	28.01	20.00	-20.02	28.01	20.00	-16.62	26.64	20.00	-16.61	26.64
33	20.00	-19.55	27.82	20.00	-19.55	27.82	20.00	-16.22	26.49	20.00	-16.22	26.49
34	20.00	-19.09	27.64	20.00	-19.09	27.64	20.00	-15.84	26.34	20.00	-15.84	26.33
35	20.00	-18.65	27.46	20.00	-18.65	27.46	20.00	-15.47	26.19	20.00	-15.47	26.19
36	20.00	-18.22	27.29	20.00	-18.22	27.29	20.00	-15.12	26.05	20.00	-15.11	26.04
37	20.00	-17.80	27.12	20.00	-17.80	27.12	20.00	-14.77	25.91	20.00	-14.76	25.90
38	20.00	-17.39	26.95	20.00	-17.39	26.95	20.00	-14.43	25.77	20.00	-14.42	25.77
39	20.00	-16.98	26.79	20.00	-16.98	26.79	20.00	-14.09	25.64	20.00	-14.09	25.63
40	26.72	-1.11	27.16	26.72	-1.11	27.16	25.58	-0.92	25.94	25.58	-0.92	25.94
41	27.31	-0.10	27.35	27.31	-0.10	27.35	26.06	-0.08	26.10	26.06	-0.08	26.09
42	27.43	-0.02	27.43	27.43	-0.02	27.43	26.16	-0.02	26.17	26.16	-0.02	26.17
43	27.47	-0.01	27.47	27.47	-0.01	27.47	26.20	-0.01	26.20	26.20	-0.01	26.20
44	27.49	0.00	27.49	27.49	0.00	27.49	26.21	0.00	26.21	26.21	0.00	26.21
45	27.49	0.00	27.49	27.49	0.00	27.49	26.21	0.00	26.21	26.21	0.00	26.21
46	27.48	0.00	27.48	27.48	0.00	27.48	26.20	0.00	26.20	26.20	0.00	26.20
47	27.46	0.00	27.46	27.46	0.00	27.46	26.19	0.00	26.19	26.19	0.00	26.19
48	27.44	0.00	27.44	27.44	0.00	27.44	26.18	0.00	26.17	26.17	0.00	26.17
49	20.00	-17.09	26.84	20.00	-17.09	26.84	20.00	-14.18	25.67	20.00	-14.18	25.67
50	20.00	-16.24	26.50	20.00	-16.25	26.50	20.00	-13.48	25.39	20.00	-13.48	25.39
51	20.00	-15.64	26.25	20.00	-15.64	26.25	20.00	-12.97	25.19	20.00	-12.97	25.19
52	20.00	-15.14	26.06	20.00	-15.14	26.06	20.00	-12.57	25.02	20.00	-12.56	25.02
53	20.00	-14.72	25.89	20.00	-14.72	25.89	20.00	-12.21	24.88	20.00	-12.21	24.88
54	20.00	-14.34	25.73	20.00	-14.34	25.73	20.00	-11.90	24.76	20.00	-11.89	24.76
55	20.00	-13.98	25.59	20.00	-13.98	25.59	20.00	-11.60	24.64	20.00	-11.60	24.64
56	20.00	-13.64	25.46	20.00	-13.64	25.46	20.00	-11.32	24.53	20.00	-11.32	24.53
57	20.00	-13.32	25.33	20.00	-13.32	25.33	20.00	-11.05	24.42	20.00	-11.05	24.42
58	20.00	-13.01	25.20	20.00	-13.01	25.20	20.00	-10.79	24.32	20.00	-10.79	24.32
59	20.00	-12.71	25.08	20.00	-12.71	25.08	20.00	-10.54	24.22	20.00	-10.54	24.22
60	20.00	-12.41	24.96	20.00	-12.41	24.96	20.00	-10.30	24.12	20.00	-10.30	24.12
61	20.00	-12.13	24.85	20.00	-12.13	24.85	20.00	-10.06	24.02	20.00	-10.06	24.02
62	20.00	-11.85	24.74	20.00	-11.85	24.74	20.00	-9.83	23.93	20.00	-9.83	23.93
63	20.00	-11.57	24.63	20.00	-11.57	24.63	20.00	-9.60	23.84	20.00	-9.60	23.84
64	24.58	-0.75	24.88	24.58	-0.75	24.88	23.80	-0.63	24.05	23.80	-0.63	24.05
65	24.98	-0.07	25.01	24.98	-0.07	25.01	24.13	-0.06	24.15	24.13	-0.06	24.15
66	25.06	-0.01	25.07	25.06	-0.01	25.07	24.20	-0.01	24.20	24.20	-0.01	24.20
67	25.09	-0.01	25.09	25.09	-0.01	25.09	24.22	-0.01	24.23	24.22	-0.01	24.22
68	25.10	0.00	25.10	25.10	0.00	25.10	24.23	0.00	24.23	24.23	0.00	24.23
69	25.10	0.00	25.10	25.10	0.00	25.10	24.23	0.00	24.23	24.23	0.00	24.23
70	25.09	0.00	25.09	25.09	0.00	25.09	24.23	0.00	24.23	24.23	0.00	24.23
71	25.08	0.00	25.08	25.08	0.00	25.08	24.22	0.00	24.22	24.22	0.00	24.22
72	25.07	0.00	25.07	25.07	0.00	25.07	24.21	0.00	24.21	24.21	0.00	24.21
73	20.00	-11.65	24.66	20.00	-11.65	24.66	20.00	-9.66	23.86	20.00	-9.66	23.86
74	20.00	-11.07	24.43	20.00	-11.07	24.43	20.00	-9.18	23.67	20.00	-9.18	23.67
75	20.00	-10.65	24.26	20.00	-10.65	24.26	20.00	-8.84	23.53	20.00	-8.84	23.53
76	20.00	-10.32	24.13	20.00	-10.32	24.13	20.00	-8.56	23.42	20.00	-8.56	23.42
77	20.00	-10.03	24.01	20.00	-10.03	24.01	20.00	-8.32	23.33	20.00	-8.32	23.33
78	20.00	-9.77	23.91	20.00	-9.77	23.91	20.00	-8.11	23.24	20.00	-8.10	23.24
79	20.00	-9.53	23.81	20.00	-9.53	23.81	20.00	-7.90	23.16	20.00	-7.90	23.16
80	20.00	-9.30	23.72	20.00	-9.30	23.72	20.00	-7.71	23.08	20.00	-7.71	23.08
81	20.00	-9.08	23.63	20.00	-9.08	23.63	20.00	-7.53	23.01	20.00	-7.53	23.01
82	20.00	-8.86	23.54	20.00	-8.86	23.54	20.00	-7.36	22.94	20.00	-7.35	22.94
83	20.00	-8.66	23.46	20.00	-8.66	23.46	20.00	-7.18	22.87	20.00	-7.18	22.87
84	20.00	-8.46	23.38	20.00	-8.46	23.38	20.00	-7.02	22.81	20.00	-7.02	22.81
85	20.00	-8.26	23.30	20.00	-8.26	23.30	20.00	-6.86	22.74	20.00	-6.85	22.74
86	20.00	-8.07	23.23	20.00	-8.07	23.23	20.00	-6.70	22.68	20.00	-6.70	22.68
87	20.00	-7.89	23.15	20.00	-7.89	23.15	20.00	-6.54	22.62	20.00	-6.54	22.62
88	23.12	-0.51	23.33	23.12	-0.51	23.33	22.59	-0.43	22.76	22.59	-0.43	22.76
89	23.39	-0.05	23.41	23.39	-0.05	23.41	22.81	-0.04	22.83	22.81	-0.04	22.83
90	23.45	-0.01	23.45	23.45	-0.01	23.45	22.86	-0.01	22.86	22.86	-0.01	22.86
91	23.47	0.00	23.47	23.47	0.00	23.47	22.88	0.00	22.88	22.88	0.00	22.88
92	23.48	0.00	23.48	23.48	0.00	23.48	22.88	0.00	22.88	22.88	0.00	22.88
93	23.48	0.00	23.48	23.48	0.00	23.48	22.88	0.00	22.88	22.88	0.00	22.88
94	23.47	0.00	23.47	23.47	0.00	23.47	22.88	0.00	22.88	22.88	0.00	22.88
95	23.46	0.00	23.46	23.46	0.00	23.46	22.87	0.00	22.87	22.87	0.00	22.87
96	23.45	0.00	23.45	23.45	0.00	23.45	22.87	0.00	22.87	22.87	0.00	22.87
97	20.00	-7.94	23.17	20.00	-7.94	23.17	20.00	-6.59	22.63	20.00	-6.58	22.63
98	20.00	-7.54	23.02	20.00	-7.54	23.02	20.00	-6.26	22.50	20.00	-6.26	22.50
99	20.00	-7.26	22.90	20.00	-7.26	22.90	20.00	-6.02	22.41	20.00	-6.02	22.41
100	20.00	-7.03	22.81	20.00	-7.03	22.81	20.00	-5.83	22.33	20.00	-5.83	22.33
101	20.00	-6.83	22.73	20.00	-6.83	22.73	20.00	-5.67	22.27	20.00	-5.67	22.27
102	20.00	-6.66	22.66	20.00	-6.66	22.66	20.00	-5.52	22.21	20.00	-5.52	22.21
103	20.00	-6.49	22.59	20.00	-6.49	22.59	20.00	-5.39	22.15	20.00	-5.38	22.15
104	20.00	-6.33	22.53	20.00	-6.33	22.53	20.00	-5.26	22.10	20.00	-5.25	22.10
105	20.00	-6.18	22.47	20.00	-6.18	22.47	20.00	-5.13	22.05	20.00	-5.13	22.05
106	20.00	-6.04	22.41	20.00	-6.04	22.41	20.00	-5.01	22.00	20.00	-5.01	22.00
107	20.00	-5.90	22.36	20.00	-5.90	22.36	20.00	-4.90	21.96	20.00	-4.89	21.96
108	20.00	-5.76	22.30	20.00	-5.76	22.30	20.00	-4.78	21.91	20.00	-4.78	21.91
109	20.00	-5.63	22.25	20.00	-5.63	22.25	20.00	-4.67	21.87	20.00	-4.67	21.87
110	20.00	-5.50	22.20	20.00	-5.50	22.20	20.00	-4.56	21.82	20.00	-4.56	21.82
111	20.00	-5.37	22.15	20.00	-5.37	22.15	20.00	-4.46	21.78	20.00	-4.46	21.78
112	22.13	-0.35	22.27	22.13	-0.35	22.27	21.76	-0.29	21.88	21.76	-0.29	21.88
113	22.31	-0.03	22.32	22.31	-0.03	22.32	21.92	-0.03	21.93	21.92	-0.03	21.93
114	22.35	-0.01	22.35	22.35	-0.01	22.35	21.95	-0.01	21.95	21.95	-0.01	21.95
115	22.36	0.00	22.36	22.36	0.00	22.36	21.96	0.00	21.96	21.96	0.00	21.96
116	22.37	0.00	22.37	22.37	0.00	22.37	21.96	0.00	21.96	21.96	0.00	21.96
117	22.37	0.00	22.37	22.37	0.00	22.37	21.96	0.00	21.96	21.96	0.00	21.96
118	22.36	0.00	22.36	22.36	0.00	22.36	21.96	0.00	21.96	21.96	0.00	21.96
119	22.36	0.00	22.36	22.36	0.00	22.36	21.96	0.00	21.96	21.96	0.00	21.96
120	22.35	0.00	22.35	22.35	0.00	22.35	21.95	0.00	21.95	21.95	0.00	21.95
121	20.00	-5.41	22.16	20.00	-5.41	22.16	20.00	-4.49	21.79	20.00	-4.49	21.79
122	20.00	-5.14	22.05	20.00	-5.14	22.05	20.00	-4.26	21.70	20.00	-4.26	21.70
123	20.00	-4.95	21.98	20.00	-4.95	21.98	20.00	-4.10	21.64	20.00	-4.10	21.64
124	20.00	-4.79	21.91	20.00	-4.79	21.91	20.00	-3.97	21.59	20.00	-3.97	21.59
125	20.00	-4.66	21.86	20.00	-4.66	21.86	20.00	-3.86	21.54	20.00	-3.86	21.54
126	20.00	-4.54	21.81	20.00	-4.54	21.81	20.00	-3.76	21.50	20.00	-3.76	21.50
127	20.00	-4.42	21.77	20.00	-4.42	21.77	20.00	-3.67	21.47	20.00	-3.67	21.47
128	20.00	-4.32	21.73	20.00	-4.32	21.73	20.00	-3.58	21.43	20.00	-3.58	21.43
129	20.00	-4.21	21.68	20.00	-4.21	21.68	20.00	-3.50	21.40	20.00	-3.50	21.40
130	20.00	-4.12	21.64	20.00	-4.12	21.64	20.00	-3.41	21.36	20.00	-3.41	21.36
131	20.00	-4.02	21.61	20.00	-4.02	21.61	20.00	-3.34	21.33	20.00	-3.33	21.33
132	20.00	-3.93	21.57	20.00	-3.93	21.57	20.00	-3.26	21.30	20.00	-3.26	21.30
133	20.00	-3.84	21.53	20.00	-3.84	21.53	20.00	-3.18	21.27	20.00	-3.18	21.27
134	20.00	-3.75	21.50	20.00	-3.75	21.50	20.00	-3.11	21.24	20.00	-3.11	21.24
135	20.00	-3.66	21.46	20.00	-3.66	21.46	20.00	-3.04	21.21	20.00	-3.04	21.21
136	21.45	-0.24	21.54	21.45	-0.24	21.54	21.20	-0.20	21.28	21.20	-0.20	21.28
137	21.57	-0.02	21.58	21.57	-0.02	21.58	21.31	-0.02	21.31	21.31	-0.02	21.31
138	21.60	0.00	21.60	21.60	-0.01	21.60	21.33	0.00	21.33	21.33	0.00	21.33
139	21.61	0.00	21.61	21.61	0.00	21.61	21.34	0.00	21.34	21.33	0.00	21.34
140	21.61	0.00	21.61	21.61	0.00	21.61	21.34	0.00	21.34	21.34	0.00	21.34
141	21.61	0.00	21.61	21.61	0.00	21.61	21.34	0.00	21.34	21.34	0.00	21.34
142	21.61	0.00	21.61	21.61	0.00	21.61	21.34	0.00	21.34	21.34	0.00	21.34
143	21.61	0.00	21.61	21.61	0.00	21.61	21.33	0.00	21.33	21.33	0.00	21.33
144	21.60	0.00	21.60	21.60	0.00	21.60	21.33	0.00	21.33	21.33	0.00	21.33
145	20.00	-3.68	21.47	20.00	-3.68	21.47	20.00	-3.06	21.22	20.00	-3.06	21.22
146	20.00	-3.50	21.40	20.00	-3.50	21.40	20.00	-2.91	21.16	20.00	-2.90	21.16
147	20.00	-3.37	21.35	20.00	-3.37	21.35	20.00	-2.80	21.12	20.00	-2.80	21.12
148	20.00	-3.26	21.30	20.00	-3.26	21.30	20.00	-2.71	21.08	20.00	-2.71	21.08
149	20.00	-3.17	21.27	20.00	-3.17	21.27	20.00	-2.63	21.05	20.00	-2.63	21.05
150	20.00	-3.09	21.23	20.00	-3.09	21.23	20.00	-2.56	21.02	20.00	-2.56	21.02
151	20.00	-3.01	21.20	20.00	-3.01	21.20	20.00	-2.50	21.00	20.00	-2.50	21.00
152	20.00	-2.94	21.17	20.00	-2.94	21.18	20.00	-2.44	20.97	20.00	-2.44	20.97
153	20.00	-2.87	21.15	20.00	-2.87	21.15	20.00	-2.38	20.95	20.00	-2.38	20.95
154	20.00	-2.80	21.12	20.00	-2.80	21.12	20.00	-2.33	20.93	20.00	-2.33	20.93
155	20.00	-2.74	21.09	20.00	-2.74	21.09	20.00	-2.27	20.91	20.00	-2.27	20.91
156	20.00	-2.68	21.07	20.00	-2.68	21.07	20.00	-2.22	20.89	20.00	-2.22	20.89
157	20.00	-2.61	21.04	20.00	-2.61	21.04	20.00	-2.17	20.87	20.00	-2.17	20.87
158	20.00	-2.55	21.02	20.00	-2.55	21.02	20.00	-2.12	20.85	20.00	-2.12	20.85
159	20.00	-2.49	21.00	20.00	-2.49	21.00	20.00	-2.07	20.83	20.00	-2.07	20.83
160	20.99	-0.16	21.05	20.99	-0.16	21.05	20.82	-0.14	20.87	20.82	-0.14	20.87
161	21.07	-0.01	21.08	21.07	-0.02	21.08	20.89	-0.01	20.89	20.89	-0.01	20.89
162	21.09	0.00	21.09	21.09	0.00	21.09	20.90	0.00	20.90	20.90	0.00	20.90
163	21.10	0.00	21.10	21.10	0.00	21.10	20.91	0.00	20.91	20.91	0.00	20.91
164	21.10	0.00	21.10	21.10	0.00	21.10	20.91	0.00	20.91	20.91	0.00	20.91
165	21.10	0.00	21.10	21.10	0.00	21.10	20.91	0.00	20.91	20.91	0.00	20.91
166	21.10	0.00	21.10	21.10	0.00	21.10	20.91	0.00	20.91	20.91	0.00	20.91
167	21.09	0.00	21.09	21.09	0.00	21.09	20.91	0.00	20.91	20.91	0.00	20.91
168	21.09	0.00	21.09	21.09	0.00	21.09	20.91	0.00	20.91	20.91	0.00	20.91
169	20.00	-2.51	21.00	20.00	-2.51	21.00	20.00	-2.08	20.83	20.00	-2.08	20.83
170	20.00	-2.39	20.95	20.00	-2.39	20.95	20.00	-1.98	20.79	20.00	-1.98	20.79
171	20.00	-2.30	20.92	20.00	-2.30	20.92	20.00	-1.91	20.76	20.00	-1.90	20.76
172	20.00	-2.22	20.89	20.00	-2.22	20.89	20.00	-1.85	20.74	20.00	-1.84	20.74
173	20.00	-2.16	20.86	20.00	-2.16	20.86	20.00	-1.79	20.72	20.00	-1.79	20.72
174	20.00	-2.11	20.84	20.00	-2.11	20.84	20.00	-1.75	20.70	20.00	-1.75	20.70
175	20.00	-2.05	20.82	20.00	-2.05	20.82	20.00	-1.70	20.68	20.00	-1.70	20.68
176	20.00	-2.00	20.80	20.00	-2.00	20.80	20.00	-1.66	20.66	20.00	-1.66	20.66
177	20.00	-1.96	20.78	20.00	-1.96	20.78	20.00	-1.62	20.65	20.00	-1.62	20.65
178	20.00	-1.91	20.76	20.00	-1.91	20.76	20.00	-1.59	20.63	20.00	-1.58	20.63
179	20.00	-1.87	20.75	20.00	-1.87	20.75	20.00	-1.55	20.62	20.00	-1.55	20.62
180	20.00	-1.82	20.73	20.00	-1.82	20.73	20.00	-1.51	20.60	20.00	-1.51	20.60
181	20.00	-1.78	20.71	20.00	-1.78	20.71	20.00	-1.48	20.59	20.00	-1.48	20.59
182	20.00	-1.74	20.69	20.00	-1.74	20.69	20.00	-1.44	20.58	20.00	-1.44	20.58
183	20.00	-1.70	20.68	20.00	-1.70	20.68	20.00	-1.41	20.56	20.00	-1.41	20.56
184	20.67	-0.11	20.72	20.67	-0.11	20.72	20.56	-0.09	20.59	20.56	-0.09	20.59
185	20.73	-0.01	20.73	20.73	-0.01	20.73	20.61	-0.01	20.61	20.61	-0.01	20.61
186	20.74	0.00	20.74	20.74	0.00	20.74	20.62	0.00	20.62	20.62	0.00	20.62
187	20.75	0.00	20.75	20.75	0.00	20.75	20.62	0.00	20.62	20.62	0.00	20.62
188	20.75	0.00	20.75	20.75	0.00	20.75	20.62	0.00	20.62	20.62	0.00	20.62
189	20.75	0.00	20.75	20.75	0.00	20.75	20.62	0.00	20.62	20.62	0.00	20.62
190	20.75	0.00	20.75	20.75	0.00	20.75	20.62	0.00	20.62	20.62	0.00	20.62
191	20.75	0.00	20.75	20.75	0.00	20.75	20.62	0.00	20.62	20.62	0.00	20.62
192	20.74	0.00	20.74	20.74	0.00	20.74	20.62	0.00	20.62	20.62	0.00	20.62
193	20.00	-1.71	20.68	20.00	-1.71	20.68	20.00	-1.42	20.57	20.00	-1.42	20.57
194	20.00	-1.63	20.65	20.00	-1.63	20.65	20.00	-1.35	20.54	20.00	-1.35	20.54
195	20.00	-1.56	20.62	20.00	-1.56	20.62	20.00	-1.30	20.52	20.00	-1.30	20.52
196	20.00	-1.51	20.60	20.00	-1.52	20.60	20.00	-1.26	20.50	20.00	-1.26	20.50
197	20.00	-1.47	20.59	20.00	-1.47	20.59	20.00	-1.22	20.49	20.00	-1.22	20.49
198	20.00	-1.43	20.57	20.00	-1.43	20.57	20.00	-1.19	20.47	20.00	-1.19	20.47
199	20.00	-1.40	20.56	20.00	-1.40	20.56	20.00	-1.16	20.46	20.00	-1.16	20.46
200	20.00	-1.36	20.54	20.00	-1.37	20.54	20.00	-1.13	20.45	20.00	-1.13	20.45
201	20.00	-1.33	20.53	20.00	-1.33	20.53	20.00	-1.11	20.44	20.00	-1.11	20.44
202	20.00	-1.30	20.52	20.00	-1.30	20.52	20.00	-1.08	20.43	20.00	-1.08	20.43
203	20.00	-1.27	20.51	20.00	-1.27	20.51	20.00	-1.05	20.42	20.00	-1.05	20.42
204	20.00	-1.24	20.50	20.00	-1.24	20.50	20.00	-1.03	20.41	20.00	-1.03	20.41
205	20.00	-1.21	20.48	20.00	-1.21	20.48	20.00	-1.01	20.40	20.00	-1.01	20.40
206	20.00	-1.19	20.47	20.00	-1.19	20.47	20.00	-0.98	20.39	20.00	-0.98	20.39
207	20.00	-1.16	20.46	20.00	-1.16	20.46	20.00	-0.96	20.38	20.00	-0.96	20.38
208	20.46	-0.08	20.49	20.46	-0.08	20.49	20.38	-0.06	20.40	20.38	-0.06	20.40
209	20.50	-0.01	20.50	20.50	-0.01	20.50	20.41	-0.01	20.41	20.41	-0.01	20.41
210	20.50	0.00	20.51	20.50	0.00	20.51	20.42	0.00	20.42	20.42	0.00	20.42
211	20.51	0.00	20.51	20.51	0.00	20.51	20.42	0.00	20.42	20.42	0.00	20.42
212	20.51	0.00	20.51	20.51	0.00	20.51	20.42	0.00	20.42	20.42	0.00	20.42
213	20.51	0.00	20.51	20.51	0.00	20.51	20.42	0.00	20.42	20.42	0.00	20.42
214	20.51	0.00	20.51	20.51	0.00	20.51	20.42	0.00	20.42	20.42	0.00	20.42
215	20.51	0.00	20.51	20.51	0.00	20.51	20.42	0.00	20.42	20.42	0.00	20.42
216	20.51	0.00	20.51	20.51	0.00	20.51	20.42	0.00	20.42	20.42	0.00	20.42
217	20.00	-1.16	20.46	20.00	-1.16	20.46	20.00	-0.97	20.39	20.00	-0.97	20.39
218	20.00	-1.11	20.44	20.00	-1.11	20.44	20.00	-0.92	20.37	20.00	-0.92	20.37
219	20.00	-1.07	20.42	20.00	-1.07	20.42	20.00	-0.88	20.35	20.00	-0.88	20.35
220	20.00	-1.03	20.41	20.00	-1.03	20.41	20.00	-0.86	20.34	20.00	-0.86	20.34
221	20.00	-1.00	20.40	20.00	-1.00	20.40	20.00	-0.83	20.33	20.00	-0.83	20.33
222	20.00	-0.98	20.39	20.00	-0.98	20.39	20.00	-0.81	20.32	20.00	-0.81	20.32
223	20.00	-0.95	20.38	20.00	-0.95	20.38	20.00	-0.79	20.31	20.00	-0.79	20.31
224	20.00	-0.93	20.37	20.00	-0.93	20.37	20.00	-0.77	20.31	20.00	-0.77	20.31
225	20.00	-0.91	20.36	20.00	-0.91	20.36	20.00	-0.75	20.30	20.00	-0.75	20.30
226	20.00	-0.89	20.35	20.00	-0.89	20.35	20.00	-0.74	20.29	20.00	-0.74	20.29
227	20.00	-0.87	20.35	20.00	-0.87	20.35	20.00	-0.72	20.29	20.00	-0.72	20.29
228	20.00	-0.85	20.34	20.00	-0.85	20.34	20.00	-0.70	20.28	20.00	-0.70	20.28
229	20.00	-0.83	20.33	20.00	-0.83	20.33	20.00	-0.69	20.27	20.00	-0.69	20.27
230	20.00	-0.81	20.32	20.00	-0.81	20.32	20.00	-0.67	20.27	20.00	-0.67	20.27
231	20.00	-0.79	20.31	20.00	-0.79	20.31	20.00	-0.65	20.26	20.00	-0.65	20.26
232	20.31	-0.05	20.33	20.31	-0.05	20.33	20.26	-0.04	20.27	20.26	-0.04	20.27
233	20.34	-0.01	20.34	20.34	-0.01	20.34	20.28	0.00	20.28	20.28	0.00	20.28
234	20.34	0.00	20.34	20.34	0.00	20.34	20.28	0.00	20.29	20.28	0.00	20.29
235	20.35	0.00	20.35	20.35	0.00	20.35	20.29	0.00	20.29	20.29	0.00	20.29
236	20.35	0.00	20.35	20.35	0.00	20.35	20.29	0.00	20.29	20.29	0.00	20.29
237	20.35	0.00	20.35	20.35	0.00	20.35	20.29	0.00	20.29	20.29	0.00	20.29
238	20.35	0.00	20.35	20.35	0.00	20.35	20.29	0.00	20.29	20.29	0.00	20.29
239	20.35	0.00	20.35	20.35	0.00	20.35	20.29	0.00	20.29	20.29	0.00	20.29
240	20.34	0.00	20.34	20.34	0.00	20.34	20.29	0.00	20.29	20.29	0.00	20.29
241	20.00	-0.79	20.32	20.00	-0.79	20.32	20.00	-0.66	20.26	20.00	-0.66	20.26
242	20.00	-0.75	20.30	20.00	-0.75	20.30	20.00	-0.63	20.25	20.00	-0.63	20.25
243	20.00	-0.73	20.29	20.00	-0.73	20.29	20.00	-0.60	20.24	20.00	-0.60	20.24
244	20.00	-0.70	20.28	20.00	-0.70	20.28	20.00	-0.58	20.23	20.00	-0.58	20.23
245	20.00	-0.68	20.27	20.00	-0.68	20.27	20.00	-0.57	20.23	20.00	-0.57	20.23
246	20.00	-0.67	20.26	20.00	-0.67	20.26	20.00	-0.55	20.22	20.00	-0.55	20.22
247	20.00	-0.65	20.26	20.00	-0.65	20.26	20.00	-0.54	20.21	20.00	-0.54	20.21
248	20.00	-0.63	20.25	20.00	-0.63	20.25	20.00	-0.53	20.21	20.00	-0.53	20.21
249	20.00	-0.62	20.25	20.00	-0.62	20.25	20.00	-0.51	20.20	20.00	-0.51	20.20
250	20.00	-0.60	20.24	20.00	-0.60	20.24	20.00	-0.50	20.20	20.00	-0.50	20.20
251	20.00	-0.59	20.23	20.00	-0.59	20.23	20.00	-0.49	20.19	20.00	-0.49	20.19
252	20.00	-0.58	20.23	20.00	-0.58	20.23	20.00	-0.48	20.19	20.00	-0.48	20.19
253	20.00	-0.56	20.22	20.00	-0.56	20.22	20.00	-0.47	20.19	20.00	-0.47	20.19
254	20.00	-0.55	20.22	20.00	-0.55	20.22	20.00	-0.46	20.18	20.00	-0.46	20.18
255	20.00	-0.54	20.21	20.00	-0.54	20.21	20.00	-0.45	20.18	20.00	-0.45	20.18
256	20.21	-0.04	20.23	20.21	-0.04	20.23	20.18	-0.03	20.19	20.18	-0.03	20.19
257	20.23	0.00	20.23	20.23	0.00	20.23	20.19	0.00	20.19	20.19	0.00	20.19
258	20.23	0.00	20.23	20.23	0.00	20.23	20.19	0.00	20.19	20.19	0.00	20.19
259	20.23	0.00	20.23	20.23	0.00	20.24	20.19	0.00	20.19	20.19	0.00	20.19
260	20.24	0.00	20.24	20.24	0.00	20.24	20.20	0.00	20.20	20.20	0.00	20.20
261	20.24	0.00	20.24	20.24	0.00	20.24	20.20	0.00	20.20	20.20	0.00	20.20
262	20.24	0.00	20.24	20.24	0.00	20.24	20.19	0.00	20.19	20.19	0.00	20.19
263	20.23	0.00	20.23	20.23	0.00	20.23	20.19	0.00	20.19	20.19	0.00	20.19
264	20.23	0.00	20.23	20.23	0.00	20.23	20.19	0.00	20.19	20.19	0.00	20.19
265	20.00	-0.54	20.21	20.00	-0.54	20.21	20.00	-0.45	20.18	20.00	-0.45	20.18
266	20.00	-0.51	20.20	20.00	-0.51	20.20	20.00	-0.43	20.17	20.00	-0.43	20.17
267	20.00	-0.49	20.20	20.00	-0.49	20.20	20.00	-0.41	20.16	20.00	-0.41	20.16
268	20.00	-0.48	20.19	20.00	-0.48	20.19	20.00	-0.40	20.16	20.00	-0.40	20.16
269	20.00	-0.47	20.18	20.00	-0.47	20.18	20.00	-0.39	20.15	20.00	-0.39	20.15
270	20.00	-0.45	20.18	20.00	-0.45	20.18	20.00	-0.38	20.15	20.00	-0.38	20.15
271	20.00	-0.44	20.18	20.00	-0.44	20.18	20.00	-0.37	20.15	20.00	-0.37	20.15
272	20.00	-0.43	20.17	20.00	-0.43	20.17	20.00	-0.36	20.14	20.00	-0.36	20.14
273	20.00	-0.42	20.17	20.00	-0.42	20.17	20.00	-0.35	20.14	20.00	-0.35	20.14
274	20.00	-0.41	20.16	20.00	-0.41	20.16	20.00	-0.34	20.14	20.00	-0.34	20.14
275	20.00	-0.40	20.16	20.00	-0.40	20.16	20.00	-0.33	20.13	20.00	-0.33	20.13
276	20.00	-0.39	20.16	20.00	-0.39	20.16	20.00	-0.33	20.13	20.00	-0.33	20.13
